#
#,"DISCLAIMER OF WARRANTIES: Sanvean works hard to furnish customers with"
#,"accurate information, interpretations, and other data (collectively, 'Data')"
#,"that are part of, and incident to, the services provided.  However, Sanvean"
#,"cannot and does not guarantee the accuracy of the Data. All Data provided by"
#,"Sanvean are provided 'As Is' and 'as Available' for the customer's use.  All"
#,"Data provided by Sanvean is provided without warranties of any kind, either"
#,"express or implied, including, but not limited to, implied warranties of"
#,"merchantability, fitness for a particular purpose, or non-infringement."
#,"Further, without in any way limiting the foregoing disclaimers, Sanvean"
#,"cannot and does not warrant that Data furnished by Sanvean is or will be"
#,"accurate, complete, current, or reliable, that the functions and operation of"
#,"the Data will be uninterrupted, free of error, or available at any particular"
#,"time or location, that defects in the Data will be corrected, or that the"
#,"Data or the server that makes the Data available is free of viruses or other"
#,"harmful components."
#
#,"UNDER NO CIRCUMSTANCES SHOULD ANY OF THE DATA BE RELIED UPON AS THE SOLE"
#,"BASIS FOR ANY DRILLING, COMPLETION, PRODUCTION, OR FINANCIAL DECISION OR ANY"
#,"PROCEDURE INVOLVING ANY RISK TO THE SAFETY OF ANY DRILLING VENTURE, DRILLING"
#,"RIG, OR ITS CREW OR ANY OTHER THIRD PARTY. THE CUSTOMER HAS FULL"
#,"RESPONSIBILITY FOR ALL DRILLING COMPLETION AND PRODUCTION OPERATIONS."
#,"CUSTOMER'S USE OF THE DATA IS SOLELY AT THE CUSTOMER'S OWN RISK."
#
#,"LIMITATION OF LIABILITY.  IN NO EVENT WILL SANVEAN BE LIABLE FOR FAILURE BY"
#,"ANY PERSON, INCLUDING WITHOUT LIMITATION THE CUSTOMER, TO OBTAIN ANY"
#,"PARTICULAR RESULTS OR FOR DAMAGES RESULTING FROM THE USE OF THE DATA PROVIDED"
#,"BY SANVEAN, INCLUDING WITHOUT LIMITATION, LIABILITY FOR LOST REVENUES, LOST"
#,"PROFITS, LOSS OF BUSINESS, OR ANY CONSEQUENTIAL, INCIDENTAL, INDIRECT,"
#,"EXEMPLARY, SPECIAL, OR PUNITIVE DAMAGES, LOSS OR EXPENSES OF ANY KIND,"
#,"WHETHER SUCH LIABILITY IS ASSERTED ON THE BASIS OF STATUTE, CONTRACT, TORT"
#,"(INCLUDING NEGLIGENCE OR STRICT LIABILITY), OR OTHERWISE AND WHETHER OR NOT"
#,"FORESEEABLE, EVEN IF SANVEAN HAS BEEN ADVISED OR WAS AWARE OF THE POSSIBILITY"
#,"OF SUCH LOSS OR DAMAGES, AND EVEN IF THE RESULT, LOSS, INJURY, OR DAMAGES"
#,"WERE CAUSED BY OR CONTRIBUTED TO BY THE SOLE, JOINT, ACTIVE, OR PASSIVE,"
#,"NEGLIGENCE, GROSS NEGLIGENCE, STRICT LIABILITY, OR STATUTORY STRICT LIABILITY OF SANVEAN."
#
DateTime,SN2232_GyroXmax(RPM),SN2232_GyroXmin(RPM),SN2232_GyroXmed(RPM),SN2232_GyroXspread(RPM),SN2232_StickSlip(%),SN2232_Temperature(C),SN2232_ShXpeak(g),SN2232_ShXrms(g),SN2232_ShXmax(g),SN2232_ShYpeak(g),SN2232_ShYrms(g),SN2232_ShYmax(g),SN2232_ShZpeak(g),SN2232_ShZrms(g),SN2232_ShZmax(g),Surface_Hole Depth(ft),Surface_Bit Depth(ft),Surface_Rate Of Penetration(ft/hr),Surface_Weight on Bit(klbs),Surface_Top Drive RPM(RPM),Surface_Standpipe Pressure(psi),Surface_Flow In(GPM),Surface_Differential Pressure(psi),Surface_Convertible Torque(kft-lbs),Surface_Inclination(degrees),Surface_Azimuth(degrees),Surface_Gamma(API),Surface_Hook Load(klbs),Surface_Block Height(ft),Surface_Magnetic Toolface(degrees),Surface_Gravity Toolface(degrees),Surface_AutoDriller Diff Press SP(psi),Surface_AutoDriller On Bottom ROP Setpoint(ft/hr),Surface_AutoDriller WOB SP(klbs),Surface_DAS in Control(unitless),Surface_Interpolated TVD(ft)
2023/05/17 07:11:56.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:11:57.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:11:58.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:11:59.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:00.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:01.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:02.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:03.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:04.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:05.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:06.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:07.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:08.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:09.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:10.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:11.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:12.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:13.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:14.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:15.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:16.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:17.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:18.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:19.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:20.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:21.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:22.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:23.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:24.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:25.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:26.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:27.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:28.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:29.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:30.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:31.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:32.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:33.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:34.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,38,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:35.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:36.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:37.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:38.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:39.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:40.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:41.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.9,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:42.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:43.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:44.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:45.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:46.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:47.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:48.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:49.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:50.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:51.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:52.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:53.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:54.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:55.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:56.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:57.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:58.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:12:59.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:00.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:01.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:02.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:03.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:04.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:05.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:06.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:07.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:08.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:09.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:10.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:11.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:12.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:13.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:14.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:15.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:16.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:17.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:18.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:19.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:20.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:21.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:22.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:23.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:24.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:25.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:26.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:27.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:28.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:29.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:30.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:31.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:32.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:33.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:34.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:35.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:36.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:37.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:38.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:39.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:40.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:41.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:42.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:43.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:44.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:45.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:46.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:47.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:48.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:49.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:50.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:51.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:52.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:53.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:54.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:55.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:56.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:57.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:58.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:13:59.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
2023/05/17 07:14:00.000,,,,,,,,,,,,,,,,6545.82,6536.44,0,0,0.06,0,0,-1113.68,0,42.13,117.51,,37.8,160.19,98.43,298.43,1000,350,60,0,0
